Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg,5V Supply Current [A],2V Supply Current [A],-3V3 Supply Current [A],5V Supply Voltage [V],2V Supply Voltage [V],-3V3 Supply Voltage [V],5V Supply Quiescent Current [A],2V Supply Quiescent Current [A],-3V3 Supply Quiescent Current [A],sn,path,temp,group_delay_ns,group_delay_ns_60_mhz,S21dB_60_mhz,group_delay_ns_120_mhz,S21dB_120_mhz,group_delay_ns_250_mhz,S21dB_250_mhz,group_delay_ns_400_mhz,S21dB_400_mhz,group_delay_ns_500_mhz,S21dB_500_mhz,group_delay_ns_1000_mhz,S21dB_1000_mhz,group_delay_ns_2400_mhz,S21dB_2400_mhz
27700000000.0,-9.298873333333336,-24.7863,47.17554221664997,-449.47358274044785,-81.8159,-592.3802999999999,-12.764273333333337,41.7986,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7012699897525887,0.01715424901190965,0.6813443710324236,0.023756790123460325,1.4364870023791028,0.048567283950625484,2.76078553289409,0.08040308641974958,3.836464043523762,0.08040308641974958,4.237492659524314,0.13719753086418418,4.838075705245302,0.2035450617283565,7.646663883169715
27710000000.0,-9.706386666666669,-22.8301,47.29922628976141,-455.59815470355716,-83.2142,-584.4241000000001,-12.780693333333335,41.4384,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.701269989752638,0.01715424901190965,0.6604892183523177,0.026333950617263735,1.4464410228237483,0.05186728395064044,2.785002429465912,0.08040308641974958,3.843059605347534,0.08040308641974958,4.327897521707527,0.13719753086418418,4.838075705245302,0.2035450617283565,7.646663883169715
27720000000.0,-10.140400000000001,-28.3095,47.43363681573864,-461.7227266666669,-83.6561,-590.2368,-12.821853333333335,41.5113,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.693630982530672,0.01849753086423722,0.6584051551008869,0.0319759259259611,1.4221918950736736,0.06116327160496304,2.7786197955789618,0.08040308641974958,3.837478333581288,0.08040308641974958,4.3919967306392,0.13719753086418418,4.838075705245302,0.2035450617283565,7.646663883169715
27730000000.0,-10.759633333333335,-35.9992,47.57215373945506,-467.792297777778,-84.3671,-523.4787,-12.854466666666669,41.5973,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6841157407407283,0.023756790123460325,0.6504460341094855,0.03851111111114136,1.3964805995733798,0.0716796296296236,2.7831495880543073,0.08040308641974958,3.842936394347312,0.08040308641974958,4.45811056974884,0.13719753086418418,4.874713814276312,0.2035450617283565,7.646663883169715
27740000000.0,-11.246446666666671,-45.3882,47.697388678531055,-473.8483600000001,-78.0682,-606.4063,-12.893300000000004,42.5423,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6890567901234517,0.026333950617263735,0.644052694266783,0.043623148148153934,1.3411284757435453,0.0729438271605074,2.777484520401181,0.08040308641974958,3.850239780454956,0.08040308641974958,4.512082679495741,0.13719753086418418,4.920564080857083,0.2035450617283565,7.646663883169715
27750000000.0,-11.718620000000003,-50.5371,47.83394737175086,-479.95350666666684,-80.5874,-599.0627,-12.930600000000002,41.9137,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7026132716049656,0.0319759259259611,0.6157694376899769,0.043623148148153934,1.2831357726507662,0.0729438271605074,2.7384702768542724,0.08040308641974958,3.875512693513393,0.08040308641974958,4.498780545834215,0.13719753086418418,4.972408078539644,0.2035450617283565,7.646663883169715
27760000000.0,-12.104993333333335,-59.75220000000001,47.94967232387089,-486.10717555555584,-81.5504,-613.787,-12.968973333333334,40.6042,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7078725308641887,0.03357006172841803,0.5899012894649616,0.048567283950625484,1.2476315068280641,0.07499969135803575,2.685055844644907,0.08040308641974958,3.9055875613614575,0.08040308641974958,4.468833853245577,0.13719753086418418,5.046201962215072,0.2035450617283565,7.646663883169715
27770000000.0,-12.446833333333336,-59.8054,48.07768951000542,-492.250188888889,-80.0363,-616.2862,-13.033093333333335,39.7474,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.710449691357992,0.025125617283916712,0.5440805641714235,0.05186728395064044,1.2096282432772938,0.08040308641974958,2.620286660752406,0.08040308641974958,3.911034596701292,0.08040308641974958,4.451442669148371,0.13719753086418418,5.148417811401863,0.2035450617283565,7.646663883169715
27780000000.0,-12.612080000000002,-56.6856,48.18792317714504,-498.4224133333334,-80.5779,-622.6495,-13.137120000000001,38.6694,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7160916666666894,0.01986635802469361,0.5090056654298465,0.06116327160496304,1.1520097574014372,0.08040308641974958,2.5706556804347187,0.08040308641974958,3.904958069956294,0.08040308641974958,4.42603575659335,0.13719753086418418,5.248045182081022,0.2035450617283565,7.646663883169715
27790000000.0,-12.783493333333336,-66.8009,48.28728996799602,-504.6060488888892,-78.1703,-617.41,-13.271213333333336,36.6006,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7226268518518697,0.02223333333336175,0.4691682865840505,0.06673858024690027,1.1226474635278194,0.08040308641974958,2.5030984417039477,0.08040308641974958,3.871649107975678,0.08975092592588418,4.418856997462598,0.1438876543209664,5.363539397159904,0.2035450617283565,7.646663883169715
27800000000.0,-12.818753333333337,-81.7589,48.37802793592228,-510.8253266666669,-86.251,-656.77,-13.43398666666667,34.3238,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7277388888888823,0.01989135802467934,0.4553418818708934,0.05444629629627018,1.085309654816328,0.08040308641974958,2.4327690779215843,0.08040308641974958,3.8273341159222767,0.10316327160494954,4.39858301177113,0.15958364197527763,5.496376974513389,0.2035450617283565,7.646663883169715
27810000000.0,-12.984033333333334,-89.7254,48.45867798930074,-517.0457688888891,-84.1707,-643.6632,-13.637453333333337,33.0604,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7269163580246865,0.022652160493821683,0.43687352886048103,0.04918703703704708,1.0436398895995964,0.08040308641974958,2.3524670412666637,0.08040308641974958,3.7528314655073487,0.10935154320986529,4.366332467430318,0.16721296296295907,5.646268536344714,0.2035450617283565,7.646663883169715
27820000000.0,-13.08988,-104.9545,48.54685779658947,-523.2591244444446,-82.2307,-646.5342999999999,-13.860846666666667,31.123600000000003,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7326830246913538,0.028879012345665478,0.44200820613659175,0.04866574074077201,0.9908317925857872,0.08040308641974958,2.2814576652382286,0.08040308641974958,3.682700845295088,0.10935154320986529,4.339896337503241,0.1720712962962634,5.788320618875865,0.2035450617283565,7.646663883169715
27830000000.0,-13.131473333333336,-104.4317,48.64326505901593,-529.5210866666669,-81.3402,-654.0859,-14.12494666666667,29.7241,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7359830246913688,0.030143209876549282,0.46057903726644867,0.04842716049378848,0.9455488050991576,0.08040308641974958,2.24337649952038,0.08040308641974958,3.5890004057451392,0.11464259259258758,4.279458906348005,0.17955277777777345,5.928903751934492,0.2035450617283565,7.646663883169715
27840000000.0,-13.021733333333335,-120.5363,48.7241634968565,-535.7582022222225,-78.0441,-685.17,-14.41850666666667,28.6961,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7452790123456914,0.024376543209881918,0.44645441688101783,0.04189197530860822,0.9146141996203738,0.08040308641974958,2.199370835726363,0.08975092592588418,3.5124317774040534,0.12441450617282857,4.197642133725239,0.18853055555555454,6.054155130576994,0.2035450617283565,7.646663883169715
27850000000.0,-12.858213333333335,-122.7206,48.820036142058875,-542.0870955555558,-84.1791,-636.3289,-14.735066666666668,28.8605,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.755795370370352,0.023132407407395306,0.42525624357527647,0.03760246913579146,0.8908017878530288,0.08040308641974958,2.124953120941612,0.10316327160494954,3.434424620357852,0.12712469135796778,4.106299280998208,0.18853055555555454,6.176731774561411,0.2035450617283565,7.646663883169715
27860000000.0,-12.643926666666669,-125.67440000000002,48.91925702656719,-548.399928888889,-77.914,-676.5527999999999,-15.076486666666668,28.0442,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7570595679012357,0.019239814814786538,0.4093084853876974,0.03760246913579146,0.8649004570434826,0.07546203703702625,2.0658320209752574,0.10935154320986529,3.328021275462497,0.12999783950614408,4.001413328836769,0.18853055555555454,6.2792475521171625,0.2035450617283565,7.646663883169715
27870000000.0,-12.388173333333333,-128.9176,48.99331221347049,-554.7379244444447,-86.2415,-677.6889,-15.431013333333336,28.2997,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7563000000000213,0.008723456790125983,0.381868025557516,0.0318358024691241,0.8425087048559305,0.06190555555551236,1.9832454375023545,0.10935154320986529,3.2351592327759846,0.13457901234570668,3.888343898386559,0.19155061728391165,6.361954518511752,0.2035450617283565,7.646663883169715
27880000000.0,-12.053960000000002,-124.65909999999998,49.06852130259121,-561.0452888888891,-89.3277,-760.3412,-15.803806666666668,26.5498,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.759115432098764,0.014058333333309747,0.34957269720812434,0.030759259259247607,0.8137348228722701,0.06104907407406035,1.9145483460559518,0.11464259259258758,3.100822075719286,0.13719753086418418,3.7597203770564747,0.1948521604938076,6.438130457016101,0.2035450617283565,7.646663883169715
27890000000.0,-11.915033333333334,-142.786,49.133471982244195,-567.4035555555558,-82.2063,-757.295,-16.19220666666667,22.6006,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.764518827160478,0.019873148148164432,0.3302662328737327,0.0372401234567723,0.818439292425289,0.06772314814812752,1.8169144616679347,0.12441450617282857,2.9676436183528025,0.13719753086418418,3.6300005135109856,0.1948521604938076,6.4836301854387415,0.2035450617283565,7.646663883169715
27900000000.0,-11.88836,-155.1471,49.20190416761639,-573.7498244444446,-87.266,-650.8985,-16.628133333333334,22.1369,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7578959876543327,0.02200679012343909,0.3208451988541938,0.0372401234567723,0.8129715094061254,0.07060493827160119,1.7496196047662664,0.12712469135796778,2.8439595452413684,0.13719753086418418,3.511937347821103,0.1948521604938076,6.519342325592177,0.2035450617283565,7.646663883169715
27910000000.0,-11.882726666666667,-161.1304,49.26882972377531,-580.0604066666671,-84.5734,-785.6782999999999,-17.093173333333336,21.808,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7504604938271682,0.030759259259247607,0.32352789964400586,0.0372401234567723,0.7778498338294852,0.07813055555551762,1.6851758956954228,0.12999783950614408,2.709549019264138,0.13719753086418418,3.377454552931411,0.19490648148146295,6.544461762936443,0.2035450617283565,7.646663883169715
27920000000.0,-11.889520000000001,-162.9828,49.32357844634422,-586.3531400000002,-83.3536,-733.9567000000001,-17.540646666666667,18.3672,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7446456790123135,0.030617283950627128,0.3406986216653962,0.04025833333330309,0.7699084860358241,0.08975092592588418,1.64758916297356,0.13457901234570668,2.5710320955477144,0.13719753086418418,3.252376466580138,0.2035450617283565,6.544461762936443,0.2035450617283565,7.646663883169715
27930000000.0,-12.026826666666668,-163.4339,49.3893665014454,-592.6218555555557,-84.2694,-757.5684,-18.021213333333336,17.2083,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7425120370370388,0.023181790123462553,0.3641779276896884,0.04979629629631677,0.7486715066620064,0.10316327160494954,1.6069951182387854,0.13719753086418418,2.44579715647172,0.13719753086418418,3.1062863748240375,0.2035450617283565,6.544461762936443,0.2035450617283565,7.646663883169715
27940000000.0,-11.993606666666667,-160.7351,49.4569998818882,-598.8992266666669,-103.3676,-812.8656,-18.5285,17.9035,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7337595679012303,0.017366975308607868,0.3735284140524513,0.06104907407406035,0.7307486876826488,0.10935154320986529,1.5468947609443902,0.13719753086418418,2.3092384632519156,0.13719753086418418,2.9676436183528025,0.2035450617283565,6.544461762936443,0.2035450617283565,7.646663883169715
27950000000.0,-12.049506666666668,-158.4687,49.54260278928179,-605.1049244444446,-101.0494,-793.3194,-19.043760000000002,15.9134,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7272787037037056,0.018251543209863996,0.37385419806091136,0.06110030864198235,0.6926998040569643,0.10935154320986529,1.4827035421826906,0.13719753086418418,2.193513511131883,0.13719753086418418,2.8439595452413684,0.2035450617283565,6.544461762936443,0.2035450617283565,7.646663883169715
27960000000.0,-11.92078,-160.6831,49.633007651465,-611.3356333333336,-85.0613,-699.1178,-19.633566666666667,11.9492,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7334543209876558,0.01903703703706916,0.36019292736501285,0.056546604938291445,0.6687130581359924,0.11464259259258758,1.4135580390415257,0.13719753086418418,2.065496324997355,0.13719753086418418,2.709549019264138,0.2035450617283565,6.544461762936443,0.2035450617283565,7.646663883169715
27970000000.0,-11.948266666666669,-177.7937,49.69710686039667,-617.5857955555557,-96.5104,-866.8664,-20.266440000000003,10.6979,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7331222222222549,0.029984567901238268,0.32161788064505714,0.05825740740735319,0.6488874173472183,0.12441450617282857,1.3231496929439004,0.13719753086418418,1.9552626578577375,0.13719753086418418,2.5710320955477144,0.2035450617283565,6.544461762936443,0.2035450617283565,7.646663883169715
27980000000.0,-12.00622666666667,-191.4734,49.76322069950631,-623.8141133333338,-82.0847,-689.0,-20.987973333333336,2.8064,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7242604938271748,0.03665864197530544,0.2615963202083549,0.0677441358024451,0.6362505974504415,0.12712469135796778,1.2239288084355877,0.13719753086418418,1.8558958670067582,0.13719753086418418,2.4824352655027297,0.2035450617283565,6.544461762936443,0.2035450617283565,7.646663883169715
27990000000.0,-12.099826666666669,-203.1133,49.817192809253214,-630.0004711111113,-84.1829,-682.4061,-21.7332,-2.8454,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7147225308641612,0.03920833333337814,0.24043592151463145,0.07240401234570193,0.608673225651323,0.12999783950614408,1.1498736215322864,0.13719753086418418,1.7651578990804921,0.13719753086418418,2.391726838863697,0.2035450617283565,6.544461762936443,0.2035450617283565,7.646663883169715
28000000000.0,-12.148053333333335,-210.4887,49.864220669926844,-636.1601155555558,-79.7126,-738.6015,-22.65610666666667,-10.3485,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.7034697530864176,0.037872222222214535,0.20924516418512695,0.0782870370370432,0.5511497682520741,0.13457901234570668,1.0746645324115676,0.13719753086418418,1.6845078457020364,0.13719753086418418,2.3278458844262246,0.2035450617283565,6.484131768601287,0.2035450617283565,7.646663883169715
28010000000.0,-12.111313333333335,-210.1863,49.894603971673355,-642.2654533333335,-83.3829,-790.9164999999999,-23.63375333333334,-16.1403,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6967956790123504,0.03995462962956742,0.20842428964262893,0.0782870370370432,0.4929609497336216,0.13719753086418418,1.0097138527585798,0.13719753086418418,1.5963280384133043,0.13719753086418418,2.2736225819671247,0.2035450617283565,6.423801774266138,0.2035450617283565,7.646663883169715
28020000000.0,-12.037120000000002,-220.1167,49.937542781911304,-648.3770444444447,-85.1367,-771.2489,-24.516213333333333,-22.9747,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6939138888888767,0.042114197530889186,0.20145243761268006,0.08324598765436453,0.4406146755013509,0.130574691358039,0.9412816673863844,0.13719753086418418,1.499920775986844,0.13719753086418418,2.2656047640142987,0.2035450617283565,6.363471779930983,0.2035450617283565,7.646663883169715
28030000000.0,-11.85354666666667,-219.2639,49.97246586369144,-654.4616333333335,-78.0508,-779.7850999999999,-25.472220000000004,-32.1867,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6863882716049603,0.041628395061737766,0.199148585860506,0.08415617283952548,0.3799651354964624,0.12313919753087443,0.8743561112274634,0.13719753086418418,1.4556604471772872,0.13719753086418418,2.265865343842478,0.2035450617283565,6.303141785595827,0.2035450617283565,7.646663883169715
28040000000.0,-11.628680000000001,-236.5491,50.02561709889584,-660.5190400000004,-80.4642,-780.0482999999999,-26.445880000000002,-44.312,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6747679012345937,0.038746604938264095,0.1884258192873176,0.07732839506165101,0.3259930257495611,0.11732438271601975,0.8196073886585538,0.13719753086418418,1.4056380685556817,0.1438876543209664,2.2906215909950944,0.2035450617283565,6.242811791260671,0.2035450617283565,7.646663883169715
28050000000.0,-11.236753333333336,-238.7449,50.065673107539524,-666.5199622222225,-80.1174,-786.8524,-27.52075333333334,-49.8146,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6613555555555284,0.036512037037069955,0.16525567220658388,0.06894876543208373,0.27896516507593105,0.11519074074074509,0.7538193335573737,0.13719753086418418,1.3582611817299295,0.15958364197527763,2.342809114970123,0.2035450617283565,6.182481796925522,0.2035450617283565,7.646663883169715
28060000000.0,-10.928766666666668,-255.2462,50.09375255753386,-672.4808000000002,-86.5101,-798.2443000000001,-28.728873333333343,-65.4915,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6551672839506126,0.03466358024694438,0.11756873610693219,0.06685586419757916,0.24858186332942012,0.10643827160493657,0.686185953114574,0.13719753086418418,1.3579998785020564,0.16721296296295907,2.404520869512716,0.2035450617283565,6.122151802590373,0.2035450617283565,7.646663883169715
28070000000.0,-10.612340000000001,-261.8247,50.12596860119862,-678.4371666666669,-83.1451,-825.5004,-30.26754666666667,-81.7618,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6571657407407376,0.023961419753018243,0.077512727463251,0.06659259259258299,0.20564305309147102,0.1061330246913621,0.6005830457209882,0.13719753086418418,1.3850066385681288,0.1720712962962634,2.450165689617407,0.2035450617283565,6.063499628998535,0.2035450617283565,7.646663883169715
28080000000.0,-10.240153333333335,-264.4013,50.137721535898024,-684.4123933333335,-79.168,-781.3103,-31.48150666666667,-108.4563,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6498762345678903,0.02264475308640379,0.04943327746891413,0.05906697530866656,0.17071997131133543,0.1061330246913621,0.510178183537775,0.13719753086418418,1.4196833295942994,0.17955277777777345,2.5098503848354667,0.2035450617283565,5.991309263143897,0.2035450617283565,7.646663883169715
28090000000.0,-9.93882,-269.705,50.143185835002775,-690.3162755555558,-86.0444,-818.1101,-32.517586666666666,-110.6916,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6401043209876494,0.0272259259259664,0.04241932358157641,0.0474466049383,0.11756873610693219,0.10580092592596113,0.44607897460610246,0.13726481481482122,1.4667453593009867,0.18853055555555454,2.5392291182755926,0.2035450617283565,5.90402819141638,0.2035450617283565,7.646663883169715
28100000000.0,-9.595646666666669,-265.4275,50.12742826195327,-696.2211444444446,-78.4652,-828.3679999999999,-33.20643333333334,-134.5065,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6373941358025101,0.022554938271596603,0.04530857097812202,0.034034259259234645,0.077512727463251,0.0969391975308811,0.3799651354964624,0.1455253086419679,1.5326573804955501,0.18853055555555454,2.5625848777516964,0.2035450617283565,5.812685338689349,0.2035450617283565,7.646663883169715
28110000000.0,-9.227566666666668,-268.1779,50.10883941985549,-702.1055133333338,-76.155,-801.2261000000001,-33.75976000000001,-148.9673,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6345209876543338,0.012783024691355616,0.04530857097812202,0.03233703703703017,0.05133650442841997,0.08740123456786741,0.3626311347805711,0.14733981481479463,1.6278002197579653,0.18853055555555454,2.591045468404147,0.2035450617283565,5.70779938652791,0.2035450617283565,7.646663883169715
28120000000.0,-8.805913333333335,-267.2291,50.1007665114212,-707.9896955555558,-80.5645,-844.4724,-33.99490666666667,-135.4793,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6299398148147712,0.020183024691382334,0.03499629773354229,0.04069598765430982,0.05133650442841997,0.07614845679012383,0.3614535406877124,0.1500645061728243,1.7040642471879366,0.19155061728391165,2.598543345678017,0.2035450617283565,5.5947299560777,0.2035450617283565,7.646663883169715
28130000000.0,-8.402920000000002,-269.4986,50.09787726402465,-713.8410800000001,-76.9928,-841.6894,-33.98849333333334,-116.2169,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6273212962962937,0.03137654320991046,0.01699008928113699,0.04783827160491794,0.05133650442841997,0.06947438271605666,0.3829142366237619,0.14879351851852585,1.7770139998037635,0.1948521604938076,2.6097686045293784,0.2035450617283565,5.493494458898198,0.2035450617283565,7.646663883169715
28140000000.0,-8.078626666666668,-281.5172,50.108756370893126,-719.7064088888891,-75.7738,-859.4209,-33.812246666666674,-83.0118,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6327753086419825,0.03233703703703017,0.016907040318770328,0.04783827160491794,0.05133650442841997,0.06659259259258299,0.41376931006124096,0.15746604938273245,1.8166624710526804,0.18822932098766243,2.586836147579824,0.2035450617283565,5.500167750076471,0.2035450617283565,7.646663883169715
28150000000.0,-7.913800000000001,-290.3211,50.09243196421973,-725.5970622222225,-77.2556,-841.1112,-33.38903333333334,-71.67580000000001,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.647504320987676,0.04069598765430982,0.016907040318770328,0.04783827160491794,0.03557893137891455,0.05906697530866656,0.48106207746789664,0.15746604938273245,1.8488342528538837,0.18079382716049786,2.5556227315743385,0.2035450617283565,5.5313761233992835,0.2035450617283565,7.646663883169715
28160000000.0,-7.856460000000001,-288.24,50.091849330574355,-731.5684400000004,-74.9196,-866.7995,-32.774660000000004,-43.126,0.0168970674276351,0.3623664081096649,-0.0074202148243784,5.000000476837158,2.0,-3.299999952316284,0.0171767193824052,0.3636562526226043,-0.0074229100719094,RXEM1-000036,1,-20.0,1.6586978395062042,0.04238425925922917,0.016907040318770328,0.04783827160491794,0.044499041018099206,0.04783827160491794,0.5275382129426518,0.15713395061733149,1.8872508214779629,0.1750333333332985,2.5259934463496947,0.2035450617283565,5.529117324087601,0.2035450617283565,7.646663883169715
